"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
1080471;7836;88256;"2025-07-30 00:40:00";"2025-07-30 00:50:00";352.2500;30.0000;0.1660;1.0000;5;PER;C;0
1080472;7836;88256;"2025-07-30 00:40:00";"2025-07-30 00:50:00";352.2500;30.0000;0.1660;1.0000;5;SDA;C;0
1080473;7836;88256;"2025-07-30 00:40:00";"2025-07-30 00:50:00";352.2500;30.0000;0.1660;1.0000;5;SPO;C;0
1080474;7836;88256;"2025-07-30 00:50:00";"2025-07-30 01:00:00";354.7500;30.0000;0.1660;1.0000;5;CAP;C;0
1080475;7836;88256;"2025-07-30 00:50:00";"2025-07-30 01:00:00";354.7500;30.0000;0.1660;1.0000;5;ERI;C;0
1080476;7836;88256;"2025-07-30 00:50:00";"2025-07-30 01:00:00";354.7500;30.0000;0.1660;1.0000;5;PER;C;1
1080477;7836;88256;"2025-07-30 00:50:00";"2025-07-30 01:00:00";354.7500;30.0000;0.1660;1.0000;5;SDA;C;1
1080478;7836;88256;"2025-07-30 00:50:00";"2025-07-30 01:00:00";354.7500;30.0000;0.1660;1.0000;5;SPO;C;1
1080479;7836;88256;"2025-07-30 01:00:00";"2025-07-30 01:10:00";357.2500;30.0000;0.1660;1.0000;5;CAP;C;0
1080480;7836;88256;"2025-07-30 01:00:00";"2025-07-30 01:10:00";357.2500;30.0000;0.1660;1.0000;5;ERI;C;0
1080481;7836;88256;"2025-07-30 01:00:00";"2025-07-30 01:10:00";357.2500;30.0000;0.1660;1.0000;5;PER;C;0
1080482;7836;88256;"2025-07-30 01:00:00";"2025-07-30 01:10:00";357.2500;30.0000;0.1660;1.0000;5;SDA;C;0
1080483;7836;88256;"2025-07-30 01:00:00";"2025-07-30 01:10:00";357.2500;30.0000;0.1660;1.0000;5;SPO;C;0
1080484;7836;88256;"2025-07-30 01:10:00";"2025-07-30 01:20:00";359.7500;30.0000;0.1660;1.0000;5;CAP;C;0
1080485;7836;88256;"2025-07-30 01:10:00";"2025-07-30 01:20:00";359.7500;30.0000;0.1660;1.0000;5;ERI;C;0
1080486;7836;88256;"2025-07-30 01:10:00";"2025-07-30 01:20:00";359.7500;30.0000;0.1660;1.0000;5;PER;C;1
1080487;7836;88256;"2025-07-30 01:10:00";"2025-07-30 01:20:00";359.7500;30.0000;0.1660;1.0000;5;SDA;C;0
1080488;7836;88256;"2025-07-30 01:10:00";"2025-07-30 01:20:00";359.7500;30.0000;0.1660;1.0000;5;SPO;C;1
1080489;7836;88256;"2025-07-30 01:20:00";"2025-07-30 01:31:00";2.2500;30.0000;0.1830;1.0000;5;CAP;C;0
1080490;7836;88256;"2025-07-30 01:20:00";"2025-07-30 01:31:00";2.2500;30.0000;0.1830;1.0000;5;ERI;C;1
1080491;7836;88256;"2025-07-30 01:20:00";"2025-07-30 01:31:00";2.2500;30.0000;0.1830;1.0000;5;PER;C;0
1080492;7836;88256;"2025-07-30 01:20:00";"2025-07-30 01:31:00";2.2500;30.0000;0.1830;1.0000;5;SDA;C;0
1080493;7836;88256;"2025-07-30 01:20:00";"2025-07-30 01:31:00";2.2500;30.0000;0.1830;1.0000;5;SPO;C;0
1080494;7836;88256;"2025-07-30 01:31:00";"2025-07-30 01:36:00";5.0000;30.0000;0.0830;1.0000;5;CAP;C;0
1080495;7836;88256;"2025-07-30 01:31:00";"2025-07-30 01:36:00";5.0000;30.0000;0.0830;1.0000;5;ERI;C;0
1080496;7836;88256;"2025-07-30 01:31:00";"2025-07-30 01:36:00";5.0000;30.0000;0.0830;1.0000;5;PER;C;0
1080497;7836;88256;"2025-07-30 01:31:00";"2025-07-30 01:36:00";5.0000;30.0000;0.0830;1.0000;5;SDA;C;0
1080498;7836;88256;"2025-07-30 01:31:00";"2025-07-30 01:36:00";5.0000;30.0000;0.0830;1.0000;5;SPO;C;0
1080499;7994;88257;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;CAP;C;0
1080500;7994;88257;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080501;7994;88257;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;PER;C;1
1080502;7994;88257;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;SDA;C;0
1080503;7994;88257;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;SPO;C;2
1080504;7994;88257;"2025-07-29 22:45:00";"2025-07-29 22:52:00";324.2500;30.0000;0.1160;1.0000;4.5;CAP;C;1
1080505;7994;88257;"2025-07-29 22:45:00";"2025-07-29 22:52:00";324.2500;30.0000;0.1160;1.0000;4.5;ERI;C;0
1080506;7994;88257;"2025-07-29 22:45:00";"2025-07-29 22:52:00";324.2500;30.0000;0.1160;1.0000;4.5;PER;C;0
1080507;7994;88257;"2025-07-29 22:45:00";"2025-07-29 22:52:00";324.2500;30.0000;0.1160;1.0000;4.5;SDA;C;0
1080508;7994;88257;"2025-07-29 22:45:00";"2025-07-29 22:52:00";324.2500;30.0000;0.1160;1.0000;4.5;SPO;C;0
1080509;7994;88257;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;CAP;C;0
1080510;7994;88257;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080511;7994;88257;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;PER;C;1
1080512;7994;88257;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;SDA;C;1
1080513;7994;88257;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;SPO;C;1
1080514;7994;88257;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;CAP;C;0
1080515;7994;88257;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080516;7994;88257;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;PER;C;0
1080517;7994;88257;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;SDA;C;4
1080518;7994;88257;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;SPO;C;0
1080519;7994;88257;"2025-07-29 23:15:00";"2025-07-29 23:25:00";331.7500;30.0000;0.1660;1.0000;4.5;CAP;C;0
1080520;7994;88257;"2025-07-29 23:15:00";"2025-07-29 23:25:00";331.7500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080521;7994;88257;"2025-07-29 23:15:00";"2025-07-29 23:25:00";331.7500;30.0000;0.1660;1.0000;4.5;PER;C;2
1080522;7994;88257;"2025-07-29 23:15:00";"2025-07-29 23:25:00";331.7500;30.0000;0.1660;1.0000;4.5;SDA;C;1
1080523;7994;88257;"2025-07-29 23:15:00";"2025-07-29 23:25:00";331.7500;30.0000;0.1660;1.0000;4.5;SPO;C;0
1080524;7994;88257;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;4.5;CAP;C;0
1080525;7994;88257;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080526;7994;88257;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;4.5;PER;C;0
1080527;7994;88257;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;4.5;SDA;C;1
1080528;7994;88257;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;4.5;SPO;C;0
1080529;7994;88257;"2025-07-30 01:01:00";"2025-07-30 01:11:00";358.2500;30.0000;0.1660;1.0000;5;CAP;C;0
1080530;7994;88257;"2025-07-30 01:01:00";"2025-07-30 01:11:00";358.2500;30.0000;0.1660;1.0000;5;ERI;C;0
1080531;7994;88257;"2025-07-30 01:01:00";"2025-07-30 01:11:00";358.2500;30.0000;0.1660;1.0000;5;PER;C;1
1080532;7994;88257;"2025-07-30 01:01:00";"2025-07-30 01:11:00";358.2500;30.0000;0.1660;1.0000;5;SDA;C;1
1080533;7994;88257;"2025-07-30 01:01:00";"2025-07-30 01:11:00";358.2500;30.0000;0.1660;1.0000;5;SPO;C;0
1080534;7994;88257;"2025-07-30 01:11:00";"2025-07-30 01:21:00";0.7500;30.0000;0.1660;1.0000;5;CAP;C;0
1080535;7994;88257;"2025-07-30 01:11:00";"2025-07-30 01:21:00";0.7500;30.0000;0.1660;1.0000;5;ERI;C;0
1080536;7994;88257;"2025-07-30 01:11:00";"2025-07-30 01:21:00";0.7500;30.0000;0.1660;1.0000;5;PER;C;2
1080537;7994;88257;"2025-07-30 01:11:00";"2025-07-30 01:21:00";0.7500;30.0000;0.1660;1.0000;5;SDA;C;0
1080538;7994;88257;"2025-07-30 01:11:00";"2025-07-30 01:21:00";0.7500;30.0000;0.1660;1.0000;5;SPO;C;1
1080539;7994;88257;"2025-07-30 01:21:00";"2025-07-30 01:31:00";3.2500;30.0000;0.1660;1.0000;5;CAP;C;0
1080540;7994;88257;"2025-07-30 01:21:00";"2025-07-30 01:31:00";3.2500;30.0000;0.1660;1.0000;5;ERI;C;0
1080541;7994;88257;"2025-07-30 01:21:00";"2025-07-30 01:31:00";3.2500;30.0000;0.1660;1.0000;5;PER;C;1
1080542;7994;88257;"2025-07-30 01:21:00";"2025-07-30 01:31:00";3.2500;30.0000;0.1660;1.0000;5;SDA;C;0
1080543;7994;88257;"2025-07-30 01:21:00";"2025-07-30 01:31:00";3.2500;30.0000;0.1660;1.0000;5;SPO;C;1
1080544;7994;88257;"2025-07-30 01:31:00";"2025-07-30 01:41:00";5.7500;30.0000;0.1660;1.0000;5;CAP;C;2
1080545;7994;88257;"2025-07-30 01:31:00";"2025-07-30 01:41:00";5.7500;30.0000;0.1660;1.0000;5;ERI;C;0
1080546;7994;88257;"2025-07-30 01:31:00";"2025-07-30 01:41:00";5.7500;30.0000;0.1660;1.0000;5;PER;C;0
1080547;7994;88257;"2025-07-30 01:31:00";"2025-07-30 01:41:00";5.7500;30.0000;0.1660;1.0000;5;SDA;C;1
1080548;7994;88257;"2025-07-30 01:31:00";"2025-07-30 01:41:00";5.7500;30.0000;0.1660;1.0000;5;SPO;C;0
1080549;7994;88257;"2025-07-30 01:41:00";"2025-07-30 01:50:00";8.2500;30.0000;0.1500;1.0000;5;CAP;C;0
1080550;7994;88257;"2025-07-30 01:41:00";"2025-07-30 01:50:00";8.2500;30.0000;0.1500;1.0000;5;ERI;C;1
1080551;7994;88257;"2025-07-30 01:41:00";"2025-07-30 01:50:00";8.2500;30.0000;0.1500;1.0000;5;PER;C;0
1080552;7994;88257;"2025-07-30 01:41:00";"2025-07-30 01:50:00";8.2500;30.0000;0.1500;1.0000;5;SDA;C;1
1080553;7994;88257;"2025-07-30 01:41:00";"2025-07-30 01:50:00";8.2500;30.0000;0.1500;1.0000;5;SPO;C;0
1080554;7994;88257;"2025-07-30 01:50:00";"2025-07-30 02:00:00";10.5000;30.0000;0.1660;1.0000;5;CAP;C;0
1080555;7994;88257;"2025-07-30 01:50:00";"2025-07-30 02:00:00";10.5000;30.0000;0.1660;1.0000;5;ERI;C;1
1080556;7994;88257;"2025-07-30 01:50:00";"2025-07-30 02:00:00";10.5000;30.0000;0.1660;1.0000;5;PER;C;1
1080557;7994;88257;"2025-07-30 01:50:00";"2025-07-30 02:00:00";10.5000;30.0000;0.1660;1.0000;5;SDA;C;0
1080558;7994;88257;"2025-07-30 01:50:00";"2025-07-30 02:00:00";10.5000;30.0000;0.1660;1.0000;5;SPO;C;0
1080559;7168;88258;"2025-07-29 03:25:00";"2025-07-29 03:45:00";330.0000;-15.0000;0.3300;1.3000;5.3;SDA;C;1
1080560;7168;88258;"2025-07-29 03:25:00";"2025-07-29 03:45:00";330.0000;-15.0000;0.3300;1.3000;5.3;CAP;C;2
1080561;7168;88258;"2025-07-29 03:25:00";"2025-07-29 03:45:00";330.0000;-15.0000;0.3300;1.3000;5.3;PAU;C;0
1080562;7168;88258;"2025-07-29 03:25:00";"2025-07-29 03:45:00";330.0000;-15.0000;0.3300;1.3000;5.3;ANT;C;0
1080563;7168;88258;"2025-07-29 03:25:00";"2025-07-29 03:45:00";330.0000;-15.0000;0.3300;1.3000;5.3;SPO;C;0
1080564;7168;88258;"2025-07-29 03:45:00";"2025-07-29 04:00:00";330.0000;-15.0000;0.2500;1.3000;5.3;SDA;C;0
1080565;7168;88258;"2025-07-29 03:45:00";"2025-07-29 04:00:00";330.0000;-15.0000;0.2500;1.3000;5.3;CAP;C;0
1080566;7168;88258;"2025-07-29 03:45:00";"2025-07-29 04:00:00";330.0000;-15.0000;0.2500;1.3000;5.3;PAU;C;0
1080567;7168;88258;"2025-07-29 03:45:00";"2025-07-29 04:00:00";330.0000;-15.0000;0.2500;1.3000;5.3;ANT;C;1
1080568;7168;88258;"2025-07-29 03:45:00";"2025-07-29 04:00:00";330.0000;-15.0000;0.2500;1.3000;5.3;SPO;C;0
1080569;7168;88258;"2025-07-29 04:00:00";"2025-07-29 04:15:00";330.0000;-15.0000;0.2500;1.3000;5.3;SDA;C;2
1080570;7168;88258;"2025-07-29 04:00:00";"2025-07-29 04:15:00";330.0000;-15.0000;0.2500;1.3000;5.3;CAP;C;1
1080571;7168;88258;"2025-07-29 04:00:00";"2025-07-29 04:15:00";330.0000;-15.0000;0.2500;1.3000;5.3;PAU;C;0
1080572;7168;88258;"2025-07-29 04:00:00";"2025-07-29 04:15:00";330.0000;-15.0000;0.2500;1.3000;5.3;ANT;C;1
1080573;7168;88258;"2025-07-29 04:00:00";"2025-07-29 04:15:00";330.0000;-15.0000;0.2500;1.3000;5.3;SPO;C;0
1080574;7168;88258;"2025-07-29 04:15:00";"2025-07-29 04:30:00";330.0000;-15.0000;0.2500;1.3000;5.3;SDA;C;0
1080575;7168;88258;"2025-07-29 04:15:00";"2025-07-29 04:30:00";330.0000;-15.0000;0.2500;1.3000;5.3;CAP;C;0
1080576;7168;88258;"2025-07-29 04:15:00";"2025-07-29 04:30:00";330.0000;-15.0000;0.2500;1.3000;5.3;PAU;C;0
1080577;7168;88258;"2025-07-29 04:15:00";"2025-07-29 04:30:00";330.0000;-15.0000;0.2500;1.3000;5.3;ANT;C;0
1080578;7168;88258;"2025-07-29 04:15:00";"2025-07-29 04:30:00";330.0000;-15.0000;0.2500;1.3000;5.3;SPO;C;0
1080579;7168;88258;"2025-07-29 04:30:00";"2025-07-29 04:45:00";340.0000;-15.0000;0.2500;1.3000;5.3;SDA;C;1
1080580;7168;88258;"2025-07-29 04:30:00";"2025-07-29 04:45:00";340.0000;-15.0000;0.2500;1.3000;5.3;CAP;C;0
1080581;7168;88258;"2025-07-29 04:30:00";"2025-07-29 04:45:00";340.0000;-15.0000;0.2500;1.3000;5.3;PAU;C;0
1080582;7168;88258;"2025-07-29 04:30:00";"2025-07-29 04:45:00";340.0000;-15.0000;0.2500;1.3000;5.3;ANT;C;1
1080583;7168;88258;"2025-07-29 04:30:00";"2025-07-29 04:45:00";340.0000;-15.0000;0.2500;1.3000;5.3;SPO;C;0
1080584;7168;88258;"2025-07-29 04:45:00";"2025-07-29 05:00:00";340.0000;-15.0000;0.2500;1.3000;5.3;SDA;C;1
1080585;7168;88258;"2025-07-29 04:45:00";"2025-07-29 05:00:00";340.0000;-15.0000;0.2500;1.3000;5.3;CAP;C;1
1080586;7168;88258;"2025-07-29 04:45:00";"2025-07-29 05:00:00";340.0000;-15.0000;0.2500;1.3000;5.3;PAU;C;0
1080587;7168;88258;"2025-07-29 04:45:00";"2025-07-29 05:00:00";340.0000;-15.0000;0.2500;1.3000;5.3;ANT;C;0
1080588;7168;88258;"2025-07-29 04:45:00";"2025-07-29 05:00:00";340.0000;-15.0000;0.2500;1.3000;5.3;SPO;C;0
1080589;7168;88258;"2025-07-29 05:00:00";"2025-07-29 05:15:00";340.0000;-15.0000;0.2500;1.3000;5.3;SDA;C;1
1080590;7168;88258;"2025-07-29 05:00:00";"2025-07-29 05:15:00";340.0000;-15.0000;0.2500;1.3000;5.3;CAP;C;0
1080591;7168;88258;"2025-07-29 05:00:00";"2025-07-29 05:15:00";340.0000;-15.0000;0.2500;1.3000;5.3;PAU;C;0
1080592;7168;88258;"2025-07-29 05:00:00";"2025-07-29 05:15:00";340.0000;-15.0000;0.2500;1.3000;5.3;ANT;C;0
1080593;7168;88258;"2025-07-29 05:00:00";"2025-07-29 05:15:00";340.0000;-15.0000;0.2500;1.3000;5.3;SPO;C;0
1080594;7168;88258;"2025-07-29 05:15:00";"2025-07-29 05:30:00";340.0000;-15.0000;0.2500;1.3000;5.3;SDA;C;3
1080595;7168;88258;"2025-07-29 05:15:00";"2025-07-29 05:30:00";340.0000;-15.0000;0.2500;1.3000;5.3;CAP;C;0
1080596;7168;88258;"2025-07-29 05:15:00";"2025-07-29 05:30:00";340.0000;-15.0000;0.2500;1.3000;5.3;PAU;C;0
1080597;7168;88258;"2025-07-29 05:15:00";"2025-07-29 05:30:00";340.0000;-15.0000;0.2500;1.3000;5.3;ANT;C;0
1080598;7168;88258;"2025-07-29 05:15:00";"2025-07-29 05:30:00";340.0000;-15.0000;0.2500;1.3000;5.3;SPO;C;0
1080599;7168;88258;"2025-07-29 06:00:00";"2025-07-29 06:15:00";320.0000;-20.0000;0.2500;1.5000;5;SDA;C;0
1080600;7168;88258;"2025-07-29 06:00:00";"2025-07-29 06:15:00";320.0000;-20.0000;0.2500;1.5000;5;CAP;C;0
1080601;7168;88258;"2025-07-29 06:00:00";"2025-07-29 06:15:00";320.0000;-20.0000;0.2500;1.5000;5;PAU;C;0
1080602;7168;88258;"2025-07-29 06:00:00";"2025-07-29 06:15:00";320.0000;-20.0000;0.2500;1.5000;5;ANT;C;0
1080603;7168;88258;"2025-07-29 06:00:00";"2025-07-29 06:15:00";320.0000;-20.0000;0.2500;1.5000;5;SPO;C;0
1080604;7168;88258;"2025-07-29 06:15:00";"2025-07-29 06:30:00";320.0000;-20.0000;0.2500;1.5000;5;SDA;C;0
1080605;7168;88258;"2025-07-29 06:15:00";"2025-07-29 06:30:00";320.0000;-20.0000;0.2500;1.5000;5;CAP;C;0
1080606;7168;88258;"2025-07-29 06:15:00";"2025-07-29 06:30:00";320.0000;-20.0000;0.2500;1.5000;5;PAU;C;0
1080607;7168;88258;"2025-07-29 06:15:00";"2025-07-29 06:30:00";320.0000;-20.0000;0.2500;1.5000;5;ANT;C;0
1080608;7168;88258;"2025-07-29 06:15:00";"2025-07-29 06:30:00";320.0000;-20.0000;0.2500;1.5000;5;SPO;C;0
1080609;7168;88258;"2025-07-29 06:30:00";"2025-07-29 06:45:00";320.0000;-20.0000;0.2500;1.5000;5;SDA;C;0
1080610;7168;88258;"2025-07-29 06:30:00";"2025-07-29 06:45:00";320.0000;-20.0000;0.2500;1.5000;5;CAP;C;0
1080611;7168;88258;"2025-07-29 06:30:00";"2025-07-29 06:45:00";320.0000;-20.0000;0.2500;1.5000;5;PAU;C;0
1080612;7168;88258;"2025-07-29 06:30:00";"2025-07-29 06:45:00";320.0000;-20.0000;0.2500;1.5000;5;ANT;C;0
1080613;7168;88258;"2025-07-29 06:30:00";"2025-07-29 06:45:00";320.0000;-20.0000;0.2500;1.5000;5;SPO;C;2
1080614;7168;88258;"2025-07-29 06:45:00";"2025-07-29 07:00:00";330.0000;-15.0000;0.2500;1.5000;5;SDA;C;1
1080615;7168;88258;"2025-07-29 06:45:00";"2025-07-29 07:00:00";330.0000;-15.0000;0.2500;1.5000;5;CAP;C;1
1080616;7168;88258;"2025-07-29 06:45:00";"2025-07-29 07:00:00";330.0000;-15.0000;0.2500;1.5000;5;PAU;C;0
1080617;7168;88258;"2025-07-29 06:45:00";"2025-07-29 07:00:00";330.0000;-15.0000;0.2500;1.5000;5;ANT;C;1
1080618;7168;88258;"2025-07-29 06:45:00";"2025-07-29 07:00:00";330.0000;-15.0000;0.2500;1.5000;5;SPO;C;0
1080619;7168;88258;"2025-07-29 07:00:00";"2025-07-29 07:15:00";330.0000;-15.0000;0.2500;1.5000;5;SDA;C;0
1080620;7168;88258;"2025-07-29 07:00:00";"2025-07-29 07:15:00";330.0000;-15.0000;0.2500;1.5000;5;CAP;C;0
1080621;7168;88258;"2025-07-29 07:00:00";"2025-07-29 07:15:00";330.0000;-15.0000;0.2500;1.5000;5;PAU;C;1
1080622;7168;88258;"2025-07-29 07:00:00";"2025-07-29 07:15:00";330.0000;-15.0000;0.2500;1.5000;5;ANT;C;0
1080623;7168;88258;"2025-07-29 07:00:00";"2025-07-29 07:15:00";330.0000;-15.0000;0.2500;1.5000;5;SPO;C;0
1080624;7168;88258;"2025-07-29 07:15:00";"2025-07-29 07:30:00";340.0000;-15.0000;0.2500;1.5000;5;SDA;C;1
1080625;7168;88258;"2025-07-29 07:15:00";"2025-07-29 07:30:00";340.0000;-15.0000;0.2500;1.5000;5;CAP;C;0
1080626;7168;88258;"2025-07-29 07:15:00";"2025-07-29 07:30:00";340.0000;-15.0000;0.2500;1.5000;5;PAU;C;0
1080627;7168;88258;"2025-07-29 07:15:00";"2025-07-29 07:30:00";340.0000;-15.0000;0.2500;1.5000;5;ANT;C;0
1080628;7168;88258;"2025-07-29 07:15:00";"2025-07-29 07:30:00";340.0000;-15.0000;0.2500;1.5000;5;SPO;C;0
1080629;7168;88258;"2025-07-29 07:30:00";"2025-07-29 07:45:00";340.0000;-15.0000;0.2500;1.5000;5;SDA;C;1
1080630;7168;88258;"2025-07-29 07:30:00";"2025-07-29 07:45:00";340.0000;-15.0000;0.2500;1.5000;5;CAP;C;1
1080631;7168;88258;"2025-07-29 07:30:00";"2025-07-29 07:45:00";340.0000;-15.0000;0.2500;1.5000;5;PAU;C;0
1080632;7168;88258;"2025-07-29 07:30:00";"2025-07-29 07:45:00";340.0000;-15.0000;0.2500;1.5000;5;ANT;C;0
1080633;7168;88258;"2025-07-29 07:30:00";"2025-07-29 07:45:00";340.0000;-15.0000;0.2500;1.5000;5;SPO;C;0
1080634;7168;88258;"2025-07-29 07:45:00";"2025-07-29 08:00:00";340.0000;-15.0000;0.2500;1.5000;5;SDA;C;1
1080635;7168;88258;"2025-07-29 07:45:00";"2025-07-29 08:00:00";340.0000;-15.0000;0.2500;1.5000;5;CAP;C;0
1080636;7168;88258;"2025-07-29 07:45:00";"2025-07-29 08:00:00";340.0000;-15.0000;0.2500;1.5000;5;PAU;C;0
1080637;7168;88258;"2025-07-29 07:45:00";"2025-07-29 08:00:00";340.0000;-15.0000;0.2500;1.5000;5;ANT;C;0
1080638;7168;88258;"2025-07-29 07:45:00";"2025-07-29 08:00:00";340.0000;-15.0000;0.2500;1.5000;5;SPO;C;1
1080639;7842;88259;"2025-07-29 22:25:00";"2025-07-29 22:35:00";319.2500;30.0000;0.1660;1.0000;4.5;CAP;C;0
1080640;7842;88259;"2025-07-29 22:25:00";"2025-07-29 22:35:00";319.2500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080641;7842;88259;"2025-07-29 22:25:00";"2025-07-29 22:35:00";319.2500;30.0000;0.1660;1.0000;4.5;PER;C;0
1080642;7842;88259;"2025-07-29 22:25:00";"2025-07-29 22:35:00";319.2500;30.0000;0.1660;1.0000;4.5;SDA;C;0
1080643;7842;88259;"2025-07-29 22:25:00";"2025-07-29 22:35:00";319.2500;30.0000;0.1660;1.0000;4.5;SPO;C;0
1080644;7842;88259;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;CAP;C;1
1080645;7842;88259;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080646;7842;88259;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;PER;C;1
1080647;7842;88259;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;SDA;C;0
1080648;7842;88259;"2025-07-29 22:35:00";"2025-07-29 22:45:00";321.7500;30.0000;0.1660;1.0000;4.5;SPO;C;1
1080649;7842;88259;"2025-07-29 22:45:00";"2025-07-29 22:55:00";324.2500;30.0000;0.1660;1.0000;4.5;CAP;C;0
1080650;7842;88259;"2025-07-29 22:45:00";"2025-07-29 22:55:00";324.2500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080651;7842;88259;"2025-07-29 22:45:00";"2025-07-29 22:55:00";324.2500;30.0000;0.1660;1.0000;4.5;PER;C;0
1080652;7842;88259;"2025-07-29 22:45:00";"2025-07-29 22:55:00";324.2500;30.0000;0.1660;1.0000;4.5;SDA;C;2
1080653;7842;88259;"2025-07-29 22:45:00";"2025-07-29 22:55:00";324.2500;30.0000;0.1660;1.0000;4.5;SPO;C;1
1080654;7842;88259;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;CAP;C;1
1080655;7842;88259;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080656;7842;88259;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;PER;C;0
1080657;7842;88259;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;SDA;C;0
1080658;7842;88259;"2025-07-29 22:55:00";"2025-07-29 23:05:00";326.7500;30.0000;0.1660;1.0000;4.5;SPO;C;0
1080659;7842;88259;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;CAP;C;0
1080660;7842;88259;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;ERI;C;0
1080661;7842;88259;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;PER;C;0
1080662;7842;88259;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;SDA;C;3
1080663;7842;88259;"2025-07-29 23:05:00";"2025-07-29 23:15:00";329.2500;30.0000;0.1660;1.0000;4.5;SPO;C;0
1080664;7842;88259;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;5;CAP;C;0
1080665;7842;88259;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;5;ERI;C;0
1080666;7842;88259;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;5;PER;C;0
1080667;7842;88259;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;5;SDA;C;2
1080668;7842;88259;"2025-07-29 23:25:00";"2025-07-29 23:35:00";334.2500;30.0000;0.1660;1.0000;5;SPO;C;0
1080669;7842;88259;"2025-07-29 23:35:00";"2025-07-29 23:45:00";336.7500;30.0000;0.1660;1.0000;5;CAP;C;2
1080670;7842;88259;"2025-07-29 23:35:00";"2025-07-29 23:45:00";336.7500;30.0000;0.1660;1.0000;5;ERI;C;0
1080671;7842;88259;"2025-07-29 23:35:00";"2025-07-29 23:45:00";336.7500;30.0000;0.1660;1.0000;5;PER;C;0
